"lon"	"lat"	"z"
"3284"	-95.37	40.45	-0.557826497004886
"3285"	-92.28	36.58	-0.697713147987308
"3286"	-92.2	36.97	0.0941190541343737
"3287"	-93.62	40.08	0.294290834507806
"3288"	-90.97	38.98	0.152185651237758
"3289"	-93.37	38.25	-1.00418272258668
"3290"	-91	38.45	-0.931778224714949
"3291"	-93	40.48	0.29636486088211
"3292"	-90.48	38.55	-0.148550686622974
"3293"	-91.5	39.3	-0.579225111409488
"3294"	-92.85	38.43	-1.71557687588211
"3295"	-91.77	38.12	-0.922370995753196
"3296"	-92	38.22	-1.55039885963248
"3297"	-94.58	37.23	-0.279482707841622
"3298"	-90.28	36.92	-0.130078209269704
"3299"	-93.73	38.77	-1.24044985537356
"3300"	-91.13	38.82	-0.248289022727521
"3301"	-93.35	38.25	-1.10534885182749
"3302"	-92.57	36.78	-0.608951812601735
"3303"	-93.52	39.2	-1.42660251020241
"3304"	-92.18	37.83	-1.16366000086221
"3305"	-90.37	38.58	-0.00822165245843186
"3306"	-90.22	37.88	-0.521876466287139
"3307"	-90.73	38.67	-0.341802958074753
"3308"	-91.85	36.73	-0.773931444071041
"3309"	-91.98	36.98	-0.202444199101806
"3310"	-89.98	37.17	-0.390523871216642
"3311"	-104.28	45.2	1.89810444042057
"3312"	-112.1	45.33	0.868293686065218
"3313"	-112.07	45.07	-0.0990852371386555
"3314"	-112.95	46.13	1.04612546498105
"3315"	-111.37	45.65	0.591897468359373
"3316"	-112.72	45.4	0.635861622829107
"3317"	-112.38	47.48	-0.06955430618991
"3318"	-112.27	46.65	0.722515424341996
"3319"	-104.27	46.37	1.20139281373014
"3320"	-108.13	45.95	0.136322645102616
"3321"	-109.38	46.32	0.327100715905805
"3322"	-112.25	46.28	0.262755167601677
"3323"	-109.08	45.02	0.915903211710715
"3324"	-111.15	45.78	1.03171902401718
"3325"	-104.33	45.65	1.15596844747128
"3326"	-105.33	45.1	0.731612130545217
"3327"	-114.03	47.88	-0.334532172684328
"3328"	-110.12	48.17	-0.565931051014364
"3329"	-109.95	45.83	0.5443113475024
"3330"	-108.55	45.77	0.157021295339638
"3331"	-108.53	45.8	0.192419446591934
"3332"	-106.48	45.3	-0.470491276820815
"3333"	-112.57	48.02	-0.248612719868141
"3334"	-112.1	46.23	0.30904702191181
"3335"	-105.02	45.27	0.712209707150987
"3336"	-111.05	45.67	0.555988809833817
"3337"	-110.88	45.82	0.966847264342349
"3338"	-111.37	47.98	-1.66772194125295
"3339"	-106.22	45.82	-0.2928396273102
"3340"	-105.3	48.52	0.4191587165555
"3341"	-108.9	45.3	0.404594450153171
"3342"	-105.4	45.43	0.635855817399541
"3343"	-108.88	46.1	1.44181239107085
"3344"	-105.75	47.3	2.04238154342622
"3345"	-113.02	48.57	-0.101791979722252
"3346"	-106.95	45.53	1.19528317728933
"3347"	-112.5	45.95	0.167254115882445
"3348"	-112.3	47.93	-0.679499783363736
"3349"	-112.28	46.82	0.880240442706843
"3350"	-111.72	47.22	0.488174956521223
"3351"	-111.58	47	1.03577374838542
"3352"	-110.95	48.5	-0.998285659355986
"3353"	-109.23	48.58	-0.420169584459889
"3354"	-112.17	47.82	-0.0906482482134985
"3355"	-105.57	47.52	1.18540869235518
"3356"	-106.6	45.88	0.215877160787763
"3357"	-109.25	45.63	0.546473649736799
"3358"	-114.13	45.93	0.626969478325047
"3359"	-111.97	48.17	-1.92895514415213
"3360"	-114.13	48.18	-1.15308905426866
"3361"	-107.45	45.6	-0.496381571282796
"3362"	-104.52	48.15	1.46961320835119
"3363"	-112.37	48.6	-0.380735295324912
"3364"	-114.18	46.03	-0.251436525430484
"3365"	-106.83	45.03	0.986165434637686
"3366"	-112.8	46.38	0.672073791101615
"3367"	-112.82	48.98	-1.17900584219014
"3368"	-109.95	47.32	1.32753947448635
"3369"	-112.63	45.2	0.0774783481912475
"3370"	-112.78	45.77	0.584392462682986
"3371"	-108.25	48.4	1.55099339633032
"3372"	-113.2	46.62	0.246807712461966
"3373"	-111.57	48.67	-0.460581888454773
"3374"	-112.63	48.25	-0.300016501072666
"3375"	-112.92	46.1	1.12584420481707
"3376"	-113.22	48.45	-0.349817635110167
"3377"	-108.72	45.38	0.499368270158826
"3378"	-104.53	45.88	1.1467538786155
"3379"	-112.43	46.57	0.933210099242359
"3380"	-110.72	45.37	0.0847771953653199
"3381"	-111.72	45.35	0.786703321633789
"3382"	-113.6	48.28	0.190250061777495
"3383"	-112.13	48.57	-0.671390572910555
"3384"	-115.07	48.9	-2.06480724494391
"3385"	-111.98	47.62	0.131602254271595
"3386"	-109.52	45.45	0.689518765894211
"3387"	-108.32	46.85	1.65788763577556
"3388"	-107.47	48.78	2.23549174209613
"3389"	-106.62	46.27	0.943229762592154
"3390"	-109.8	48.5	-0.145543607596704
"3391"	-110.67	47.82	0.390404797601797
"3392"	-114.9	48.78	-1.4593745166125
"3393"	-111.2	46.68	1.2916757143917
"3394"	-106.4	48.02	0.940149963844228
"3395"	-106.03	48.07	1.36920914082736
"3396"	-111.37	48.28	-0.779972654535926
"3397"	-111.25	45.47	0.851621856753607
"3398"	-110.7	45.03	1.17956205356288
"3399"	-110.27	47.6	1.54094797194818
"3400"	-109.47	46	0.483994480673013
"3401"	-112.77	47.6	1.30906519359235
"3402"	-110.3	48.58	0.578765413195677
"3403"	-106.83	48.38	1.76213544593723
"3404"	-106.62	48.22	1.6537644718645
"3405"	-112.68	45.52	0.290561295688775
"3406"	-104.72	47.1	0.879060792853773
"3407"	-111.4	48.98	-1.06378452666924
"3408"	-113.08	45	0.379932153553909
"3409"	-108.8	47.02	2.64310588154603
"3410"	-111.37	47.48	0.379938871924374
"3411"	-114.15	46.25	1.0625958893223
"3412"	-107.43	48.17	2.22607743767289
"3413"	-107.6	45.75	0.799655616500694
"3414"	-108.78	48.53	0.979497961172864
"3415"	-109.83	46.45	2.52456828157081
"3416"	-115.35	47.38	-0.225563116457355
"3417"	-109.77	48.55	0.408886569328875
"3418"	-106.7	47.57	1.17501870285286
"3419"	-108.7	48	1.20099589423435
"3420"	-111.33	44.87	0.388320023027338
"3421"	-112.05	46.67	0.973928858693508
"3422"	-112	46.6	1.32715301294218
"3423"	-115.95	48.07	-0.134843573511009
"3424"	-110.67	47.65	0.367001678812508
"3425"	-110.43	48.55	0.00147587565566505
"3426"	-107.08	48.4	1.44611030543474
"3427"	-109.87	47	1.41623607107651
"3428"	-108.8	48.82	1.22624155776502
"3429"	-112.02	47	0.175282452502699
"3430"	-114.05	48.38	-0.27712470624128
"3431"	-108.25	45.92	0.161685212199325
"3432"	-107.22	46.3	1.03522675056015
"3433"	-107.1	46.02	0.129166173767666
"3434"	-109.75	47.8	1.53611758079776
"3435"	-107.22	46.7	0.851904733501418
"3436"	-113.42	45.37	0.200766521089845
"3437"	-110.65	45.07	-0.449076487649426
"3438"	-108.97	45.48	1.07237454025503
"3439"	-110.77	48.65	0.611722028057325
"3440"	-106.9	47.32	1.10557761159788
"3441"	-109.75	46.68	2.67193816504578
"3442"	-114.27	48.3	-0.984389844453976
"3443"	-114.32	48.2	-1.11689649771816
"3444"	-110.7	46.83	-0.352695833994957
"3445"	-106.98	45.32	-0.194953702583056
"3446"	-104.05	45.9	1.77433736115533
"3447"	-110.08	48.58	0.0333797268699186
"3448"	-111.8	44.6	0.435753357010783
"3449"	-104.6	47.7	1.55871797543036
"3450"	-106.65	45.63	0.203424098753974
"3451"	-108.78	45.67	0.381855462421495
"3452"	-110.6	46.37	0.731483303486461
"3453"	-109.45	47.05	2.10077487997694
"3454"	-115.53	48.4	-0.563594509810307
"3455"	-115.25	48.02	-0.172983784220145
"3456"	-112.58	44.65	-0.120297382457564
"3457"	-112.65	46.95	0.0944960663366277
"3458"	-113.72	47.4	1.04709190226063
"3459"	-105.15	47.23	1.44193911562607
"3460"	-110.57	45.67	0.219458094612552
"3461"	-110.57	45.48	0.144221862963097
"3462"	-110.53	45.67	0.655359209647229
"3463"	-114.53	46.72	-0.569813585913548
"3464"	-114.65	47.72	-0.972042801834171
"3465"	-110.2	48.25	-0.679423215625962
"3466"	-107.82	48.95	2.23797439081007
"3467"	-105.93	48.45	0.756574065698102
"3468"	-104.73	46.15	2.1047788084403
"3469"	-107.87	48.35	2.70286334586489
"3470"	-107.73	48.4	2.74158414884331
"3471"	-108	47.85	2.15369820583297
"3472"	-111.33	45.88	2.20337728586265
"3473"	-110.32	46.45	3.036821218994
"3474"	-104.45	48.48	2.23568581554893
"3475"	-107.87	46.6	0.963205464854817
"3476"	-110.05	46.1	0.468407644280971
"3477"	-111.13	46.02	0.90336916169029
"3478"	-104.95	46.68	0.570702034917625
"3479"	-104.97	46.77	0.300004575550924
"3480"	-105.83	46.4	1.10906922261282
"3481"	-105.87	46.43	1.17857394626533
"3482"	-114.03	46.88	0.00111786581345455
"3483"	-114.08	46.92	-0.0291744167421395
"3484"	-109.95	47.05	1.61623250587108
"3485"	-105.82	45.12	0.600849480047017
"3486"	-107.85	47	1.40089255967204
"3487"	-107.95	47.27	2.16837191557577
"3488"	-109.75	45.23	0.875283164040045
"3489"	-104.13	48.02	0.831548184038544
"3490"	-111.65	45.58	0.625473696928298
"3491"	-111.63	45.48	1.99180114140789
"3492"	-106.38	49	0.928843800155486
"3493"	-106.32	48.68	1.29485816890111
"3494"	-106.25	45.1	-0.229834623807593
"3495"	-113.15	47.02	0.269519090086046
"3496"	-113.28	47.05	0.227884807360575
"3497"	-112.3	48.07	-0.549694050730254
"3498"	-113.3	46.32	0.617698560281618
"3499"	-108.2	48.05	1.8327029683641
"3500"	-114.92	48.13	-1.09594317078282
"3501"	-104.55	48.78	1.07177845759031
"3502"	-104.5	46.42	1.08009604859093
"3503"	-114.27	48.78	-0.346746044248745
"3504"	-114.17	47.68	-0.98320313069149
"3505"	-114.25	47.68	-0.682091666707916
"3506"	-111.9	45.67	1.12818460834754
"3507"	-105.15	48.13	0.534472940228531
"3508"	-105.1	45.77	1.87392379592492
"3509"	-111.6	47.65	-0.675859076447063
"3510"	-108.53	45.43	0.805002071700712
"3511"	-109.25	45.92	1.1533996551417
"3512"	-104.58	49	1.35367842222732
"3513"	-109.25	45.18	-0.914216748498583
"3514"	-104.95	48.83	2.13546052572298
"3515"	-105.07	47.65	1.74811286454229
"3516"	-106.23	46.82	0.530319850129809
"3517"	-109.78	48.25	-0.213166719136086
"3518"	-108.57	46.47	0.706761486524546
"3519"	-108.83	47.42	2.63906609106241
"3520"	-110.58	48.98	0.362191438721964
"3521"	-107.53	48.53	2.69144997765407
"3522"	-114.1	47.32	-0.189266975881251
"3523"	-115.1	47.3	0.467702138703796
"3524"	-104.35	47.45	1.10963667604376
"3525"	-105.42	48.78	1.20731013559964
"3526"	-113.52	47.22	0.476188169872103
"3527"	-111.87	48.55	-0.99626862265814
"3528"	-110.58	47.53	1.06617149846993
"3529"	-104.13	47.72	1.59892051462771
"3530"	-113.22	46.17	-0.457990499404774
"3531"	-110.27	48.98	0.499756507141241
"3532"	-110.25	45.77	0.556695268618882
"3533"	-110.2	47.17	1.15372539071864
"3534"	-114.1	46.52	0.495189694888976
"3535"	-113.35	48.32	0.27224430856644
"3536"	-111.73	48.9	-1.07580354122228
"3537"	-111.77	47.47	0.214286884802662
"3538"	-114.87	47.18	0.15484726563629
"3539"	-111.95	49	-0.704712690332122
"3540"	-107.6	47.8	2.14343289609644
"3541"	-105.32	46.78	1.27602627317783
"3542"	-106.92	48.88	2.25135367497615
"3543"	-115.37	47.6	0.347112203394587
"3544"	-111.08	48.32	-0.591131531774754
"3545"	-111.47	46.13	1.27383566717118
"3546"	-111.52	46.32	0.941516919155381
"3547"	-111.48	45.95	0.741582290197904
"3548"	-115.62	47.87	-0.387534983763285
"3549"	-115.92	48.48	-0.389808895669204
"3550"	-115.88	48.73	0.497984079092535
"3551"	-108.4	48.85	1.68315102243878
"3552"	-112.33	45.53	0.742228496592186
"3553"	-111.43	47.35	0.676446473260084
"3554"	-112.25	48.32	-1.08726068787562
"3555"	-105.48	47.85	1.11938973481784
"3556"	-111.95	45.3	2.00521512140531
"3557"	-105.67	45.83	0.409985763792395
"3558"	-104.05	48.87	0.567216177861825
"3559"	-111.1	44.65	-0.0618844387639221
"3560"	-114.38	48.48	-0.797583842888891
"3561"	-110.92	46.55	1.13982923598097
"3562"	-110.88	46.52	1.13425291166429
"3563"	-110.87	46.68	0.701143029696315
"3564"	-107.63	48.75	3.36457469022213
"3565"	-104.15	46.98	0.587061022244421
"3566"	-110.67	46	0.742617690550026
"3567"	-110.5	46.03	0.328530382218445
"3568"	-109.38	47.55	1.67979327077105
"3569"	-113.45	45.62	0.0215189169851272
"3570"	-112.95	45.8	1.08697973212263
"3571"	-105.53	48.08	1.98690555730827
"3572"	-107.38	45.13	-0.713668336517625
"3573"	-103.78	42.42	1.65580319537532
"3574"	-99.87	42.55	2.22302640820678
"3575"	-97.98	41.67	1.08745053503076
"3576"	-102.9	42.1	-0.101857264000233
"3577"	-99.37	40.1	1.03192438876321
"3578"	-99.87	41.62	1.8908018125849
"3579"	-99.13	41.42	1.47724545694332
"3580"	-101.68	41.57	1.26042434528311
"3581"	-96.35	41.05	0.394706082987127
"3582"	-98.98	42.53	1.16759785829688
"3583"	-99.47	40.37	0.832566447144016
"3584"	-95.75	40.37	-0.507567494087275
"3585"	-98.02	40.87	0.232302409176441
"3586"	-96.58	40.05	-0.147247397577518
"3587"	-98.53	41.98	0.0933441903367418
"3588"	-96.73	40.27	0.521383400335871
"3589"	-96.75	40.3	0.502698919107257
"3590"	-99.83	40.13	0.851516184860527
"3591"	-96.8	41.95	0.52410464565583
"3592"	-101.53	40.05	2.32994366144955
"3593"	-99.63	40.52	0.742371976481744
"3594"	-102.08	41.07	0.335688052774244
"3595"	-96.13	41.55	0.698612243716652
"3596"	-97.65	42.6	1.56863380607485
"3597"	-98.5	40.3	0.00462243143953431
"3598"	-102.95	42.13	-0.206120726405364
"3599"	-97.75	40.88	-0.237189192418794
"3600"	-99.87	41.95	2.0966775215172
"3601"	-103.1	41.67	1.33063944560511
"3602"	-99.68	41.42	1.6803405905054
"3603"	-97.57	40.33	-0.172385741813183
"3604"	-99.15	41.78	0.274660913452934
"3605"	-98.83	42.92	1.90850496902167
"3606"	-100.17	40.27	1.0451130559812
"3607"	-99.7	40.7	1.66282300468983
"3608"	-98	41.12	0.0121238447510852
"3609"	-103.08	42.83	-0.0949931529687641
"3610"	-98.8	42.05	0.248860110600445
"3611"	-97.12	41.72	0.153324013258479
"3612"	-98.05	40.53	0.283937045208379
"3613"	-99.25	41.55	1.88572095681854
"3614"	-96.97	42.38	0.399868506418118
"3615"	-97.9	42.45	0.833587494105422
"3616"	-102.43	41.75	1.88683161336876
"3617"	-96.95	40.62	0.0134102575763135
"3618"	-96.97	40.6	-0.140574343452234
"3619"	-100.83	40.22	1.40642029536905
"3620"	-100.5	40.67	2.5150615814665
"3621"	-102.97	41.42	0.926747125119468
"3622"	-97.12	41.27	0.00577576564386185
"3623"	-98.07	40.33	0.879612663945922
"3624"	-96.88	41.72	-0.556410608990055
"3625"	-98.27	41.95	1.16658089116562
"3626"	-100.02	42.17	2.14789266154461
"3627"	-102.28	42.05	1.76792804645006
"3628"	-102.15	42.38	0.588002297406554
"3629"	-99.92	40.48	1.42813006477796
"3630"	-96.83	40.83	0.282828039368366
"3631"	-101.52	40.42	1.72077804266994
"3632"	-98.77	41.78	0.564305785811228
"3633"	-100.08	40.68	2.10843202809337
"3634"	-98.35	42.25	0.55932632279322
"3635"	-98.38	42.08	0.712520021712268
"3636"	-97.17	40.15	0.121151449536118
"3637"	-97.58	40.63	0.145353903244711
"3638"	-95.6	40.07	0.163995249252069
"3639"	-96.6	40.53	0.692042134184395
"3640"	-103.47	42.65	1.14014996298634
"3641"	-98.97	40.1	-0.232461002560738
"3642"	-96.48	41.43	0.628242825392442
"3643"	-97.28	40.65	-0.116365345884482
"3644"	-97.97	41.37	-0.0809210338105107
"3645"	-97.48	42.85	0.720320943343384
"3646"	-97.6	40.53	-0.104307465897393
"3647"	-97.77	41.45	0.265187650178355
"3648"	-102.17	42.8	1.25443182972349
"3649"	-100.17	40.93	2.11961389711371
"3650"	-98.32	40.97	0.0779635553293563
"3651"	-98.53	41.55	0.818506072633044
"3652"	-97.42	40.98	0.738545841095228
"3653"	-98.33	40.07	0.747039775508517
"3654"	-100.32	41.9	1.07623295978651
"3655"	-97.95	40	0.263789540322635
"3656"	-99.22	40.08	1.012265941375
"3657"	-103.88	41.65	0.32288858212957
"3658"	-103.88	42.68	0.404624355659517
"3659"	-97.27	42.6	1.20130733049956
"3660"	-98.38	40.65	0.0105784588735315
"3661"	-100.97	40.52	1.79131352473237
"3662"	-102.68	42.68	1.47326013099961
"3663"	-102.7	42.5	1.39953862985423
"3664"	-97.58	40.17	0.0971021121607396
"3665"	-96.22	41.67	0.0439952164272719
"3666"	-101	41.15	2.71240558119543
"3667"	-96.63	40.62	0.282470690393908
"3668"	-99.37	40.43	1.05838820283805
"3669"	-96.5	42.3	1.24667341411518
"3670"	-97.5	40	0.103622151266064
"3671"	-101.63	40.52	1.76235306903447
"3672"	-101.62	40.52	2.08467040196279
"3673"	-99.08	40.7	0.920932881571255
"3674"	-103.67	41.25	1.07883891931745
"3675"	-101.67	41.22	1.08121269515533
"3676"	-96.87	40.58	0.237143147621127
"3677"	-101.98	40.57	2.38659825102269
"3678"	-97.08	42.42	0.641784101525267
"3679"	-99.77	40.8	1.93134347637252
"3680"	-96.62	40.85	0.131456334040439
"3681"	-96.67	40.77	-0.274484534157603
"3682"	-102.63	41.15	0.637182748296765
"3683"	-98.97	41.28	1.30847156572239
"3684"	-98.9	41.37	1.20808144964275
"3685"	-104.03	41.92	1.32552467316982
"3686"	-98.45	42.83	1.38853248022436
"3687"	-96.48	41.93	1.04721799177726
"3688"	-97.45	41.83	-0.0460926485306923
"3689"	-101.55	40.85	1.88294540841527
"3690"	-96.87	40.92	0.230259848472102
"3691"	-99.32	41.23	1.41155527529231
"3692"	-100.6	40.2	1.41067069486006
"3693"	-97.58	40.75	-0.403356717996418
"3694"	-97.73	42.03	0.412625355232388
"3695"	-100.22	40.38	1.09532014922103
"3696"	-101.68	42.92	1.32853965642106
"3697"	-99.4	40.93	1.89724626864468
"3698"	-98.95	40.52	0.33217724522164
"3699"	-103.68	41.95	1.14827101061774
"3700"	-100.4	40.68	1.94961306795699
"3701"	-101.05	42.05	1.27808565049485
"3702"	-101.33	42.27	0.432941557487317
"3703"	-99.13	40.07	0.628212324178028
"3704"	-95.83	40.68	-0.19671265735323
"3705"	-98.03	42.13	0.574024000145987
"3706"	-98.07	40.2	0.33559424757233
"3707"	-101.17	42.72	2.13121820385748
"3708"	-96.87	42.65	1.44651344133007
"3709"	-99.33	42.6	1.75497727018163
"3710"	-98.02	42.75	1.49860033023584
"3711"	-97.42	42.03	-0.289915330644039
"3712"	-97.43	41.98	-0.335426237060185
"3713"	-98.77	41.5	0.343613444972975
"3714"	-100.7	41.13	1.46724041859713
"3715"	-100.75	41.07	1.42145530222006
"3716"	-97.97	42.07	0.328737939824191
"3717"	-101.72	41.13	0.961074883715098
"3718"	-96.02	41.37	0.645904823367822
"3719"	-98.63	42.45	1.5488162314851
"3720"	-98.93	41.6	1.38336974178742
"3721"	-98.93	41.45	1.09344080327344
"3722"	-99.5	40.13	0.535084755617079
"3723"	-97.55	41.18	0.291850140325074
"3724"	-97.72	41.18	0.4158375798054
"3725"	-102.33	41.4	1.15745977106464
"3726"	-102.43	41.3	0.413003292220179
"3727"	-97.6	42.35	1.77318929053299
"3728"	-101.12	40.35	1.53088497063167
"3729"	-96.15	40.1	0.49753800336105
"3730"	-101.35	41.13	1.86782018672216
"3731"	-97.05	42.02	0.447943413577347
"3732"	-95.88	41.02	0.0684034787052416
"3733"	-97.78	41.08	0.00494847630972384
"3734"	-103.32	41.22	1.41789225734231
"3735"	-100.25	42.07	2.65715358070397
"3736"	-99.3	40.32	0.829120555668
"3737"	-98.92	41.03	0.372874270405368
"3738"	-96.78	40.95	-0.0918242476020944
"3739"	-98.52	40.1	0.22841568410294
"3740"	-96.67	40.65	-0.0225703153644279
"3741"	-98.37	40.27	0.783997464423355
"3742"	-102.47	42.72	3.44620512479908
"3743"	-100.73	40.43	2.0372284623293
"3744"	-98.47	41.27	0.591502950201759
"3745"	-97.05	41.43	0.519645351147099
"3746"	-103.6	41.87	0.902727361239836
"3747"	-97.1	40.9	0.0100013517992301
"3748"	-102.98	41.13	0.492150994037255
"3749"	-103.03	41.13	0.101210160798323
"3750"	-98.65	42.82	0.660323681384308
"3751"	-96.73	40.63	0.23875215430653
"3752"	-99.73	42.82	1.60996904205017
"3753"	-97.23	41.95	-0.319448459158309
"3754"	-97.18	40.97	-0.343270484466675
"3755"	-100.52	41.48	1.04214188420078
"3756"	-96.38	40.47	-0.0441416121101359
"3757"	-100.38	40.53	2.00276212448317
"3758"	-101.23	40.13	2.258867061309
"3759"	-98.07	40.03	0.696277973783077
"3760"	-96.18	40.67	0.268272570787193
"3761"	-96.08	40.23	0.363189963507643
"3762"	-99.38	41.77	1.09777572043266
"3763"	-96.22	40.37	-0.169035097614655
"3764"	-96.22	41.77	0.246174071944649
"3765"	-96.57	42.18	1.21784020856267
"3766"	-101.02	40.18	2.07601238370774
"3767"	-97.2	41.1	0.744790609072657
"3768"	-98.9	40.32	1.20099345535666
"3769"	-97.35	40.9	-0.0682303258758038
"3770"	-100.68	42.58	1.73195397062501
"3771"	-100.55	42.88	1.84929360608012
"3772"	-96.83	41.08	0.0752613059527512
"3773"	-96.5	40.25	0.264885059166639
"3774"	-96.87	42.27	-0.0105838978696975
"3775"	-101.17	40.83	1.61561750159152
"3776"	-96.5	42.15	0.986792754738517
"3777"	-96.3	41.33	1.03837907658839
"3778"	-101.38	40.42	2.50983939950259
"3779"	-97.02	42.23	0.253327541493128
"3780"	-96.15	40.87	0.21486358988117
"3781"	-100.73	40.75	1.66118956189024
"3782"	-97.2	40.4	-0.136292298395123
"3783"	-96.72	41.83	-0.68716108582803
"3784"	-101.43	42.4	0.731572276097929
"3785"	-100.12	40.12	0.93353900249335
"3786"	-96.47	42.25	0.81132811492588
"3787"	-97.17	42.17	0.464457460770422
"3788"	-96.67	40.13	0.396849526133705
"3789"	-97.6	40.87	0.137213297245169
"3790"	-115.58	38.12	-0.293067891328644
"3791"	-117.08	39.5	-0.443982645739274
"3792"	-116.88	40.62	0.708761356911106
"3793"	-116.75	36.9	-0.507522611579375
"3794"	-116.48	40.6	0.146851722133451
"3795"	-114.85	35.98	-0.440759294919962
"3796"	-114.52	37.62	-1.61755209218423
"3797"	-119.77	39.15	0.744148119063095
"3798"	-114.75	41.78	0.58637886936446
"3799"	-114.72	40.27	0.691710318096108
"3800"	-115.28	41.07	0.418326534163875
"3801"	-118.63	41.98	0.180630720929112
"3802"	-115.37	36.43	-1.08337148134801
"3803"	-116.05	37.92	-1.56855464204355
"3804"	-119.02	41.87	-0.346779246423193
"3805"	-118.08	37.72	1.65607565538214
"3806"	-115.78	40.83	-0.273896159889106
"3807"	-114.85	39.28	-0.717973764874666
"3808"	-116.3	40.65	-1.79030358380797
"3809"	-118.78	39.45	1.54956547283736
"3810"	-119.25	39.6	0.532465150030728
"3811"	-116	39.27	-0.197100165307431
"3812"	-114.63	38.63	-0.492470916707235
"3813"	-115.22	41.55	0.404557946319363
"3814"	-119.93	39.08	-0.218530722254987
"3815"	-117.48	40.95	0.0156170902966068
"3816"	-117.22	37.72	0.746053654936852
"3817"	-118.15	40.67	0.775305832071397
"3818"	-115.68	36.58	-0.613250759212076
"3819"	-115.67	40.42	0.216249650283467
"3820"	-118.22	41.77	0.97057948669834
"3821"	-119.07	39.47	0.671174142284461
"3822"	-115.47	40.68	0.232687212548114
"3823"	-115.17	36.08	-1.22383877293377
"3824"	-118.72	41.52	0.115179618976057
"3825"	-118.47	40.18	0.734896637086578
"3826"	-118.55	40.07	0.333357625614681
"3827"	-115	38.85	-1.35450820695292
"3828"	-115.25	41.32	0.978464188441767
"3829"	-114.77	39.4	-1.33687970067618
"3830"	-116.73	41.2	0.106412708091814
"3831"	-118.1	38.38	0.767682510178371
"3832"	-119.77	38.95	0.868094415891566
"3833"	-114.2	41.27	0.453616393152325
"3834"	-118.32	37.97	1.97260075048658
"3835"	-115.95	41.78	0.119635194533531
"3836"	-115.82	41.48	0.0144092930888257
"3837"	-117.78	41.57	0.0610838644400702
"3838"	-114.45	36.55	-1.65344194338332
"3839"	-116.1	41.95	0.398247941939162
"3840"	-115.98	36.25	-0.33021702936938
"3841"	-114.53	41.07	-0.458179155075772
"3842"	-114.45	37.93	-1.43964238739435
"3843"	-116.12	40.43	0.291223232004471
"3844"	-116.17	38.45	-0.603611235668757
"3845"	-119.78	39.5	0.847569211582222
"3846"	-115.5	40.2	0.138331977293579
"3847"	-114.98	39.28	-0.00320145951053465
"3848"	-118.3	40.47	0.0723676533033942
"3849"	-119.8	40.32	0.725761154527605
"3850"	-114.92	35.47	-1.09462854410158
"3851"	-119.63	41.85	1.61299353551414
"3852"	-119.33	38.82	1.33677424018734
"3853"	-117.17	38.78	0.88693069071382
"3854"	-119.52	38.7	1.03386532159151
"3855"	-116.23	41.32	-0.00225854307504791
"3856"	-119.92	41.58	1.00476943597263
"3857"	-119.37	38.75	1.83566807178784
"3858"	-114.97	41.12	0.278865685906588
"3859"	-114.75	41.43	1.06653060915082
"3860"	-117.8	40.9	-0.441576502786194
"3861"	-119.17	38.98	2.03112845952767
"3862"	-71.88	44.1	0.177194955160074
"3863"	-71.17	44.48	0.452460856441233
"3864"	-71.68	44.28	-0.238128668830076
"3865"	-71.72	43.32	0.311965682394929
"3866"	-71.97	43.25	0.164909665816395
"3867"	-71.63	43.87	-0.0184320514893808
"3868"	-71.7	44.17	-0.224907437679196
"3869"	-71.47	43.72	-0.38346084605027
"3870"	-72.35	43.38	0.526329849894487
"3871"	-71.52	43.2	0.470221631155374
"3872"	-71.12	44	0.770067586279592
"3873"	-71.33	44.87	1.24997686776973
"3874"	-72.07	42.92	-0.697039147836544
"3875"	-70.95	43.15	0.652874478146877
"3876"	-71.7	43.07	0.538537630640039
"3877"	-71.13	44.78	-0.118062088624161
"3878"	-71.45	44.27	0.256615238182546
"3879"	-71.28	45.08	0.448838152496117
"3880"	-72.18	42.75	-0.529673394637113
"3881"	-71.65	43.47	0.337797733448006
"3882"	-71.42	43.42	1.3858170351086
"3883"	-71.95	43.57	0.768504194132747
"3884"	-71.82	42.77	0.581066543286831
"3885"	-72.28	43.7	0.343724203404769
"3886"	-72.32	42.95	0.210614883665374
"3887"	-71.47	43.55	0.477474743548355
"3888"	-71.48	43.55	0.0378448841258182
"3889"	-71.57	44.48	-0.692304457495495
"3890"	-72.32	43.63	0.174922993535024
"3891"	-71.67	44.05	0.615286082649506
"3892"	-71.98	42.9	0.777460878973447
"3893"	-71.47	43	0.390078703654323
"3894"	-72.2	43.12	-1.06016766359836
"3895"	-71.4	42.98	0.313516014678121
"3896"	-71.2	44.62	0.979036493836535
"3897"	-71.65	42.83	0.558371550628236
"3898"	-72.08	43.33	0.858392649904595
"3899"	-71.48	42.78	1.28533922700532
"3900"	-72.17	43.37	0.392457781755553
"3901"	-71.15	43.2	1.12689962600874
"3902"	-72.23	42.95	0.191252465967247
"3903"	-71.95	42.85	-0.0703304030244184
"3904"	-71.25	44.27	-0.0306115179875304
"3905"	-70.78	43.07	0.789759270504501
"3906"	-71.88	43.48	0.24531154398095
"3907"	-71.78	42.88	0.4638322576816
"3908"	-71.72	43.07	1.050302408366
"3909"	-72.32	43	0.729757185512568
"3910"	-71.85	43.8	0.502732940222041
"3911"	-71.6	44.38	-0.651534014989323
"3912"	-71.32	42.78	1.49764864728871
